post_url,date
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/309488884_823593658767073_6691806604773687703_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=0ifeEYdKlc4AX8HUMHy&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MjkzODIyMzg0MzUzMDY4NTE0NA%3D%3D.2-ccb7-5&oh=00_AT9gaEJ5Y9VmL6Z_qAG9lBaaw3GfdOBCax9BxxwNiYroCQ&oe=63551BA6&_nc_sid=8fd12b,2022-09-29 20:33:19
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/84714427_191880981886865_4652126112039357276_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=JljnpqpEZdcAX--skwr&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE1ODM2NjIwNDE0NjkyNA%3D%3D.2-ccb7-5&oh=00_AT8NGH6mU9KC3vLseOBA5LQpPT-JcZ2oeqN3ygf2wnTULA&oe=63541A2C&_nc_sid=30a2ef,2020-02-19 08:49:34
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/85204237_189391439048900_8410685905026437735_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=3tOAj4KnjXUAX8YJEoy&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE1ODMxNTI2MDEzMzY5OQ%3D%3D.2-ccb7-5&oh=00_AT-wkwJuexxxg1TMJC3ILx81nCWsfOOmVnTezTNdx4jTww&oe=63546757&_nc_sid=30a2ef,2020-02-19 08:49:27
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/84639696_644513853028177_486627350088927408_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=In-cYdf66UEAX8Odj98&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE1NzQ5MzY3OTgxNzY2Ng%3D%3D.2-ccb7-5&oh=00_AT_qx9kNFjkYOu6BjivFKa4kcvI-5m58z3ppDJ-fS8ygfA&oe=635526D6&_nc_sid=30a2ef,2020-02-19 08:47:50
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/84694246_2814214152002709_8841031652263058978_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=7T9BW80a0ScAX91zNdH&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE1NzQ0MjcwMjM5NjA3OA%3D%3D.2-ccb7-5&oh=00_AT-0Wqhf1rlNVqLJgVNr5vnSuuAEIwW42mjQ9cqI2LFrjg&oe=63557BBD&_nc_sid=30a2ef,2020-02-19 08:47:43
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/84633664_103503117840074_4710087573229756591_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Sb6S2MvjijoAX8pvVqR&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE1Njc5ODk5NDA5MDE1Nw%3D%3D.2-ccb7-5&oh=00_AT9kc0y9V7g2YQarY_oTYM4YbaFPdBDdZAfM4QIj6LSeXg&oe=6354F2A7&_nc_sid=30a2ef,2020-02-19 08:46:27
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/84859712_562341684373208_7594556374303494936_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=DnW86nTtzgYAX9r62hG&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE1NjczODY4MDA5Mzk0Mw%3D%3D.2-ccb7-5&oh=00_AT-CdE6RSazfcusVnO5NirUO-BcAuecsg51wIlVXSglzjQ&oe=6355556D&_nc_sid=30a2ef,2020-02-19 08:46:20
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/84702407_182770109719881_4649164374169498828_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=WMT2B39EICgAX_EY0j0&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE1NjE0OTU5ODM2MDkwOA%3D%3D.2-ccb7-5&oh=00_AT9Pf9PUENPggZU1dcFwxH9KHwbYi52Tmvovi_K4bG-nqQ&oe=6353DF5E&_nc_sid=30a2ef,2020-02-19 08:45:09
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/84704015_551796495425316_6890483931414216621_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=nrYpZPQG3DUAX_HdPwG&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE1MDE0NTgzODAxNjA5Mg%3D%3D.2-ccb7-5&oh=00_AT-GUWLCbp8Wfx2GH4tdJr0gAb2trr3O0o3C_STg1Xv-ug&oe=6354A8CF&_nc_sid=30a2ef,2020-02-19 08:33:14
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/84866967_128951748458021_3659827831035542479_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=HLMfhTEqKawAX8x3eXi&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjI0NzE0OTU2NTE3MDMxNjg5Ng%3D%3D.2-ccb7-5&oh=00_AT_u6xuso9cap3etC-2HIXPJkGXCv9Ahv74uF_ibyoY0mA&oe=63542267&_nc_sid=30a2ef,2020-02-19 08:32:04
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/38618400_372325369968227_5243207980882591744_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=IM2jEkxyay8AX9XtVu9&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MTg0ODA0ODcyNzM4ODY1NjM2MA%3D%3D.2-ccb7-5&oh=00_AT9NYe8MhyL1TGRsVzseG79hYiiWa8kFZWiMcDeocE7Sag&oe=63542A22&_nc_sid=30a2ef,2018-08-17 16:49:57
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/309493752_648587340038616_4690525425423726125_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=BTBtkgadNX4AX8ADLlH&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=Mjk1MTMwNDQ3NDEwODk5NTExOA%3D%3D.2-ccb7-5&oh=00_AT9tuvbv7YKYzo5FpCTpL8kv5hw6G433CHKVqETrDuRNrg&oe=63543AB3&_nc_sid=8fd12b,2022-10-17 21:42:11
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/311125653_1047038729263962_2114342907879236988_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=24jvEgh_cNMAX-vOuLm&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk0NzE0OTA3Njg1Nzc0NTE1Mw%3D%3D.2-ccb7-5&oh=00_AT9hH1oq7YaD11YSgkdmYHIQyUrLhbx5qMapJ4hyoRHMew&oe=6355A2DD&_nc_sid=30a2ef,2022-10-12 04:06:09
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310450316_502856798091976_535236710577779021_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=A208WGQ-6lcAX-a5S3U&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=Mjk0NjA5MjIwNTc2NDUyMzYxOQ%3D%3D.2-ccb7-5&oh=00_AT_nTvPCjgFxZV86ER3zphcOwswzYuA6yEuz8w5TRO5e8Q&oe=63552D1A&_nc_sid=8fd12b,2022-10-10 17:06:21
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310821195_1307514443340864_7719645708596674726_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=eywn_xhKU0IAX_ZQL7v&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_SGQnqE0cTy3NeRoIwef9KXoVYe9o2nPKz0hiD8a_S0Q&oe=634FD5E1&_nc_sid=8fd12b,2022-10-08 09:33:16
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310611298_377294594508812_1100952641164209630_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=108&_nc_ohc=4SU2uwNhvyUAX8row3d&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk0NDI2NDM2MTIwOTQyODY0Nw%3D%3D.2-ccb7-5&oh=00_AT9QeiFu6O_sgObg8-F4q0SxIlQ5BEM62kX7yEIOVkN-Bw&oe=6354C367&_nc_sid=30a2ef,2022-10-08 04:34:44
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310619650_648432516902188_2314165211681127125_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=qTQa_16Y6ZYAX_5Q3z4&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT8QGemg1JpeuFtqZzqmtE7JDratsM8jUAoZhj-P5M3B_Q&oe=63500B8A&_nc_sid=8fd12b,2022-10-07 00:01:59
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310668558_482608863783064_3127460225156368028_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=Ce7WBT3IyZEAX8HkjC2&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=Mjk0MjgwMjYwMTY0NjI4MzUwOQ%3D%3D.2-ccb7-5&oh=00_AT96cLXzHI7s4b1fsI8xIryDACWacM2ZIilHiNhmblnqaQ&oe=6353EBAB&_nc_sid=8fd12b,2022-10-06 04:10:30
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/308715924_158826956765976_734978501166705972_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=HXrgfy3WmTQAX9rQtgk&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjkzNDUyOTk0NTAzNjU3NzE5Mg%3D%3D.2-ccb7-5&oh=00_AT9OzHY_SRnw3QPWf1kp2_XwLpk6mNvNZED_27Z4eUMvwQ&oe=6354F686&_nc_sid=30a2ef,2022-09-24 18:14:11
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/307869499_433083218917933_920568421667151292_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=6y3ypsvj_EEAX--nTgg&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AT_CfBE5sV8RWYpXyUBokjq4S6U8jQz1aH_NAwOtz1AaHg&oe=635064EE&_nc_sid=8fd12b,2022-09-21 15:50:52
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/307728822_1102462177300347_3987506049211816879_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Uq1IoYxBnLsAX-coKdB&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MjkzMDU0MTYxNjE5MzYxMzc4MQ%3D%3D.2-ccb7-5&oh=00_AT8zvR_huYtbFIu37Q8aKMjaeNxsaHVOHPyNxxY3mf3hNg&oe=6354779F&_nc_sid=8fd12b,2022-09-19 06:10:06
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/309166389_661761242135703_56175373919716767_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_ohc=NZPeBL2p4ZIAX-SGgnW&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MjkzODM4ODA1NTIxMjQ3ODIwOA%3D%3D.2-ccb7-5&oh=00_AT9whQNWo9jH-07vkdDNHLYKD-Vw5WHSQJpcoXIqaBMLqQ&oe=635499CF&_nc_sid=8fd12b,2022-09-30 01:59:34
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/304493709_1252368685572403_484820111267083175_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=kWO3rM6bccgAX83kQHW&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=MjkxOTk0Mzc4NTE3MDQ3MjY2Nw%3D%3D.2-ccb7-5&oh=00_AT8tCthIrlRuuyW-CHo6BJwhAbbuDrS6kIACwr1wynDgiA&oe=635478E3&_nc_sid=8fd12b,2022-09-04 15:14:06
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310588957_493344286003432_3661279012740386557_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=HBAGg4ygra4AX-_OuE0&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjk0NDA1NDEwMzMxNjE0NTI3MQ%3D%3D.2-ccb7-5&oh=00_AT-f6ES5TVHQmxJb0JqjLjyUlF5hx2EVpo1ZjUm_zn_wvQ&oe=6354FEC2&_nc_sid=30a2ef,2022-10-07 21:36:59
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/304881785_759801275274909_5110272706892233174_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=6jlMgiCWT04AX-RMEg8&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjkyMDA2OTMwMDE5NTgxMTUwNA%3D%3D.2-ccb7-5&oh=00_AT_e80uZ3tJewltAJ9xGyRp4Lwxhw8sJiyR9JTZvDxHE-A&oe=63543D95&_nc_sid=30a2ef,2022-09-04 19:23:28
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/296915533_177311574773254_8720984175607582567_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5nqHhtjMcP8AX_MLNz4&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg5Njg1NjcxOTc4NjEyNDE3NA%3D%3D.2-ccb7-5&oh=00_AT-wySsuORYsNM4przKWQ5-d0Nuifoz8xu_MuifF9baiVA&oe=6354905E&_nc_sid=30a2ef,2022-08-03 18:44:13
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/289599252_1761188607560099_6544670925539745271_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=vDyYVxgGzUQAX9XR6Lz&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg2NTc1ODMyNDYxMjk2MTk0OA%3D%3D.2-ccb7-5&oh=00_AT9Y7L5tsZPaSnckOtpbfFoZ4sjjBS8_l0VAyWGE8tpp6w&oe=6354ADBA&_nc_sid=30a2ef,2022-06-21 20:57:15
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/283235124_358947506300839_8680055236114532075_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=u0zZU6mJc0cAX9tsX9y&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjg0NDA2Mzk3ODczODQ4NTQzMQ%3D%3D.2-ccb7-5&oh=00_AT9TQzV8jQNk7mQtQi-Glrx8Yu6hH0YEjETOJIbY0QQowg&oe=635478E8&_nc_sid=30a2ef,2022-05-22 22:34:28
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/278697331_527808758946489_6903540910323542110_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=jLwjOGXm4Z8AX80rFYo&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjgxOTM2MTAzNzI0NzE4NjAxMg%3D%3D.2-ccb7-5&oh=00_AT-2GIAXlCqmfgrnG45hUeG_m2NfizHD2quRfI21iFnFOQ&oe=6355088E&_nc_sid=30a2ef,2022-04-18 20:34:07
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/278115959_2193826510783669_4843065848514356651_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=6OAPP5kWwlwAX8mb_lM&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjgxNDg2MzQ5MTQyNjU3ODg0Mg%3D%3D.2-ccb7-5&oh=00_AT_GF5muU8Z4pby_1gZwGIdVCrj8m2Rt16gJxzlZDKw2LA&oe=63556936&_nc_sid=30a2ef,2022-04-12 15:38:18
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/250797077_120602523729674_6012223476461035469_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=2aSrdulKFo4AX8YYFuH&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjY5NjY0MDU5NDY2MTQwMTU4NQ%3D%3D.2-ccb7-5&oh=00_AT8GvnQkrRPJS6XJa9yHv7HKUu9k39xn1ERnMIbcmeNuXA&oe=6353DFB3&_nc_sid=30a2ef,2021-10-31 12:50:31
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/240083493_876909846538545_7572715708884465920_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=TcyxKfzxQIgAX_GupGe&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjY0NjE3Mzk2MzU0ODU0NzgxMQ%3D%3D.2-ccb7-5&oh=00_AT_JY32hG02X6MiTloaPfHG9zrFA73m2dUILH3w56QYabA&oe=63545531&_nc_sid=30a2ef,2021-08-22 21:42:19
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/226023182_3047521332192931_4892250907498792743_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=VtYdnD3TABYAX_Nr716&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MjYyODc0OTgyMjQxMTE3ODYzNQ%3D%3D.2-ccb7-5&oh=00_AT8_tMDWo-MHmlCU6LVIq56MXkwN4ZZlyUMdrB9bJFg6Vw&oe=635414CD&_nc_sid=30a2ef,2021-07-29 20:43:40
https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/311133510_3321238348153300_6369467324066156065_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=wbrgpWYOmL0AX8n6PD6&edm=AOQ1c0wBAAAA&ccb=7-5&ig_cache_key=Mjk0Njg3NDMzNjQ4OTQ2Mjk4Mg%3D%3D.2-ccb7-5&oh=00_AT8FQAjQ2LmgDgkPL2E9TXJXQYoUmoVZRL5kyFaRSJpF6w&oe=63549F7E&_nc_sid=8fd12b,2022-10-11 19:00:18
